VARIABLE_NAME	VARIABLE_VALUE
COM_REPLACE	0
COM_REPLACE_SELECT	0
COM_RESET	0
COM_RESIGNAL	0
COM_REVOKE	0
COM_REVOKE_ALL	0
COM_ROLLBACK	460
COM_ROLLBACK_TO_SAVEPOINT	0
COM_SAVEPOINT	0
COM_SELECT	2585395
COM_SET_OPTION	386
COM_SIGNAL	0
COM_SHOW_BINLOG_EVENTS	0
COM_SHOW_BINLOGS	0
COM_SHOW_CHARSETS	0
COM_SHOW_COLLATIONS	0
COM_SHOW_CREATE_DB	0
COM_SHOW_CREATE_EVENT	0
COM_SHOW_CREATE_FUNC	0
COM_SHOW_CREATE_PROC	0
COM_SHOW_CREATE_TABLE	0
COM_SHOW_CREATE_TRIGGER	0
COM_SHOW_DATABASES	13
COM_SHOW_ENGINE_LOGS	0
COM_SHOW_ENGINE_MUTEX	0
COM_SHOW_ENGINE_STATUS	3
COM_SHOW_EVENTS	0
COM_SHOW_ERRORS	0
COM_SHOW_FIELDS	177
COM_SHOW_FUNCTION_CODE	0
COM_SHOW_FUNCTION_STATUS	0
COM_SHOW_GRANTS	5
COM_SHOW_KEYS	0
COM_SHOW_MASTER_STATUS	21
COM_SHOW_OPEN_TABLES	0
COM_SHOW_PLUGINS	0
COM_SHOW_PRIVILEGES	0
COM_SHOW_PROCEDURE_CODE	0
COM_SHOW_PROCEDURE_STATUS	0
COM_SHOW_PROCESSLIST	0
COM_SHOW_PROFILE	0
COM_SHOW_PROFILES	0
COM_SHOW_RELAYLOG_EVENTS	0
COM_SHOW_SLAVE_HOSTS	2
COM_SHOW_SLAVE_STATUS	2
COM_SHOW_STATUS	0
COM_SHOW_STORAGE_ENGINES	0
COM_SHOW_TABLE_STATUS	0
COM_SHOW_TABLES	8
COM_SHOW_TRIGGERS	0
COM_SHOW_VARIABLES	45
COM_SHOW_WARNINGS	0
COM_SLAVE_START	0
COM_SLAVE_STOP	1
COM_STMT_CLOSE	6720
COM_STMT_EXECUTE	4143432
COM_STMT_FETCH	0
COM_STMT_PREPARE	11200
COM_STMT_REPREPARE	0
COM_STMT_RESET	0
COM_STMT_SEND_LONG_DATA	0
COM_TRUNCATE	0
COM_UNINSTALL_PLUGIN	0
COM_UNLOCK_TABLES	4
COM_UPDATE	867850
COM_UPDATE_MULTI	0
COM_XA_COMMIT	0
COM_XA_END	0
COM_XA_PREPARE	0
COM_XA_RECOVER	0
COM_XA_ROLLBACK	0
COM_XA_START	0
COMPRESSION	OFF
CONNECTION_ERRORS_ACCEPT	0
CONNECTION_ERRORS_INTERNAL	0
CONNECTION_ERRORS_MAX_CONNECTIONS	0
CONNECTION_ERRORS_PEER_ADDRESS	0
CONNECTION_ERRORS_SELECT	0
CONNECTION_ERRORS_TCPWRAP	0
CONNECTIONS	12418
CREATED_TMP_DISK_TABLES	62
CREATED_TMP_FILES	5
CREATED_TMP_TABLES	17618
DELAYED_ERRORS	0
DELAYED_INSERT_THREADS	0
DELAYED_WRITES	0
FLUSH_COMMANDS	6
HANDLER_COMMIT	6041458
HANDLER_DELETE	50998
HANDLER_DISCOVER	0
HANDLER_EXTERNAL_LOCK	8399440
HANDLER_MRR_INIT	0
HANDLER_PREPARE	3470196
HANDLER_READ_FIRST	7
HANDLER_READ_KEY	3536140
HANDLER_READ_LAST	0
HANDLER_READ_NEXT	2306510
HANDLER_READ_PREV	0
HANDLER_READ_RND	0
HANDLER_READ_RND_NEXT	3267680
HANDLER_ROLLBACK	920
HANDLER_SAVEPOINT	0
HANDLER_SAVEPOINT_ROLLBACK	0
HANDLER_UPDATE	1326769
HANDLER_WRITE	3920117
INNODB_BUFFER_POOL_DUMP_STATUS	not started
INNODB_BUFFER_POOL_LOAD_STATUS	not started
INNODB_BUFFER_POOL_PAGES_DATA	1021
INNODB_BUFFER_POOL_BYTES_DATA	16728064
INNODB_BUFFER_POOL_PAGES_DIRTY	630
INNODB_BUFFER_POOL_BYTES_DIRTY	10321920
INNODB_BUFFER_POOL_PAGES_FLUSHED	3233648
INNODB_BUFFER_POOL_PAGES_FREE	0
INNODB_BUFFER_POOL_PAGES_MISC	3
INNODB_BUFFER_POOL_PAGES_TOTAL	1024
INNODB_BUFFER_POOL_READ_AHEAD_RND	0
INNODB_BUFFER_POOL_READ_AHEAD	0
INNODB_BUFFER_POOL_READ_AHEAD_EVICTED	3549
INNODB_BUFFER_POOL_READ_REQUESTS	62861483
INNODB_BUFFER_POOL_READS	17657535
INNODB_BUFFER_POOL_WAIT_FREE	486472
INNODB_BUFFER_POOL_WRITE_REQUESTS	10381362
INNODB_DATA_FSYNCS	949599
INNODB_DATA_PENDING_FSYNCS	8
INNODB_DATA_PENDING_READS	1
INNODB_DATA_PENDING_WRITES	1
INNODB_DATA_READ	297493286912
INNODB_DATA_READS	18122367
INNODB_DATA_WRITES	4204953
INNODB_DATA_WRITTEN	122664534528
INNODB_DBLWR_PAGES_WRITTEN	3720131
INNODB_DBLWR_WRITES	522420
INNODB_HAVE_ATOMIC_BUILTINS	ON
INNODB_LOG_WAITS	0
INNODB_LOG_WRITE_REQUESTS	1898232
INNODB_LOG_WRITES	138210
INNODB_OS_LOG_FSYNCS	139198
INNODB_OS_LOG_PENDING_FSYNCS	0
INNODB_OS_LOG_PENDING_WRITES	1
INNODB_OS_LOG_WRITTEN	764062720
INNODB_PAGE_SIZE	16384
INNODB_PAGES_CREATED	20936
INNODB_PAGES_READ	18157425
INNODB_PAGES_WRITTEN	3720123
INNODB_ROW_LOCK_CURRENT_WAITS	1
INNODB_ROW_LOCK_TIME	3655482
INNODB_ROW_LOCK_TIME_AVG	3314
INNODB_ROW_LOCK_TIME_MAX	35787
INNODB_ROW_LOCK_WAITS	1103
INNODB_ROWS_DELETED	50997
INNODB_ROWS_INSERTED	663484
INNODB_ROWS_READ	5667085
INNODB_ROWS_UPDATED	1326764
INNODB_NUM_OPEN_FILES	17
INNODB_TRUNCATED_STATUS_WRITES	0
INNODB_AVAILABLE_UNDO_LOGS	128
KEY_BLOCKS_NOT_FLUSHED	0
KEY_BLOCKS_UNUSED	6698
KEY_BLOCKS_USED	1
KEY_READ_REQUESTS	5
KEY_READS	2
KEY_WRITE_REQUESTS	1
KEY_WRITES	1
LAST_QUERY_COST	0.000000
LAST_QUERY_PARTIAL_PLANS	0
MAX_USED_CONNECTIONS	131
NOT_FLUSHED_DELAYED_ROWS	0
OPEN_FILES	12
OPEN_STREAMS	0
OPEN_TABLE_DEFINITIONS	11
OPEN_TABLES	640
OPENED_FILES	576
OPENED_TABLE_DEFINITIONS	84
OPENED_TABLES	713
PERFORMANCE_SCHEMA_ACCOUNTS_LOST	0
PERFORMANCE_SCHEMA_COND_CLASSES_LOST	0
PERFORMANCE_SCHEMA_COND_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_DIGEST_LOST	0
PERFORMANCE_SCHEMA_FILE_CLASSES_LOST	0
PERFORMANCE_SCHEMA_FILE_HANDLES_LOST	0
PERFORMANCE_SCHEMA_FILE_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_HOSTS_LOST	0
PERFORMANCE_SCHEMA_LOCKER_LOST	0
PERFORMANCE_SCHEMA_MUTEX_CLASSES_LOST	0
PERFORMANCE_SCHEMA_MUTEX_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_RWLOCK_CLASSES_LOST	0
PERFORMANCE_SCHEMA_RWLOCK_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_SESSION_CONNECT_ATTRS_LOST	0
PERFORMANCE_SCHEMA_SOCKET_CLASSES_LOST	0
PERFORMANCE_SCHEMA_SOCKET_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_STAGE_CLASSES_LOST	0
PERFORMANCE_SCHEMA_STATEMENT_CLASSES_LOST	0
PERFORMANCE_SCHEMA_TABLE_HANDLES_LOST	0
PERFORMANCE_SCHEMA_TABLE_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_THREAD_CLASSES_LOST	0
PERFORMANCE_SCHEMA_THREAD_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_USERS_LOST	0
PREPARED_STMT_COUNT	4480
QCACHE_FREE_BLOCKS	1
QCACHE_FREE_MEMORY	1031360
QCACHE_HITS	0
QCACHE_INSERTS	0
QCACHE_LOWMEM_PRUNES	0
QCACHE_NOT_CACHED	2585129
QCACHE_QUERIES_IN_CACHE	0
QCACHE_TOTAL_BLOCKS	1
QUERIES	4362411
QUESTIONS	4344490
SELECT_FULL_JOIN	0
SELECT_FULL_RANGE_JOIN	0
SELECT_RANGE	5115
SELECT_RANGE_CHECK	0
SELECT_SCAN	12327
SLAVE_HEARTBEAT_PERIOD	1800.000
SLAVE_LAST_HEARTBEAT	
SLAVE_OPEN_TEMP_TABLES	0
SLAVE_RECEIVED_HEARTBEATS	0
SLAVE_RETRIED_TRANSACTIONS	0
SLAVE_RUNNING	OFF
SLOW_LAUNCH_THREADS	0
SLOW_QUERIES	96
SORT_MERGE_PASSES	0
SORT_RANGE	0
SORT_ROWS	0
SORT_SCAN	0
SSL_ACCEPT_RENEGOTIATES	0
SSL_ACCEPTS	0
SSL_CALLBACK_CACHE_HITS	0
SSL_CIPHER	
SSL_CIPHER_LIST	
SSL_CLIENT_CONNECTS	0
SSL_CONNECT_RENEGOTIATES	0
SSL_CTX_VERIFY_DEPTH	0
SSL_CTX_VERIFY_MODE	0
SSL_DEFAULT_TIMEOUT	0
SSL_FINISHED_ACCEPTS	0
SSL_FINISHED_CONNECTS	0
SSL_SERVER_NOT_AFTER	
SSL_SERVER_NOT_BEFORE	
SSL_SESSION_CACHE_HITS	0
SSL_SESSION_CACHE_MISSES	0
SSL_SESSION_CACHE_MODE	NONE
SSL_SESSION_CACHE_OVERFLOWS	0
SSL_SESSION_CACHE_SIZE	0
SSL_SESSION_CACHE_TIMEOUTS	0
SSL_SESSIONS_REUSED	0
SSL_USED_SESSION_CACHE_ENTRIES	0
SSL_VERIFY_DEPTH	0
SSL_VERIFY_MODE	0
SSL_VERSION	
TABLE_LOCKS_IMMEDIATE	4199608
TABLE_LOCKS_WAITED	0
TABLE_OPEN_CACHE_HITS	4210911
TABLE_OPEN_CACHE_MISSES	713
TABLE_OPEN_CACHE_OVERFLOWS	0
TC_LOG_MAX_PAGES_USED	0
TC_LOG_PAGE_SIZE	0
TC_LOG_PAGE_WAITS	0
THREADS_CACHED	0
THREADS_CONNECTED	131
THREADS_CREATED	307
THREADS_RUNNING	131
UPTIME	49390
UPTIME_SINCE_FLUSH_STATUS	49390
ABORTED_CLIENTS	20
ABORTED_CONNECTS	1
BINLOG_CACHE_DISK_USE	0
BINLOG_CACHE_USE	153513
BINLOG_STMT_CACHE_DISK_USE	0
BINLOG_STMT_CACHE_USE	6
BYTES_RECEIVED	184942853
BYTES_SENT	1783043574
COM_ADMIN_COMMANDS	22
COM_ASSIGN_TO_KEYCACHE	0
COM_ALTER_DB	0
COM_ALTER_DB_UPGRADE	0
COM_ALTER_EVENT	0
COM_ALTER_FUNCTION	0
COM_ALTER_PROCEDURE	0
COM_ALTER_SERVER	0
COM_ALTER_TABLE	0
COM_ALTER_TABLESPACE	0
COM_ALTER_USER	0
COM_ANALYZE	0
COM_BEGIN	0
COM_BINLOG	0
COM_CALL_PROCEDURE	0
COM_CHANGE_DB	3
COM_CHANGE_MASTER	1
COM_CHECK	0
COM_CHECKSUM	0
COM_COMMIT	163484
COM_CREATE_DB	2
COM_CREATE_EVENT	0
COM_CREATE_FUNCTION	0
COM_CREATE_INDEX	0
COM_CREATE_PROCEDURE	0
COM_CREATE_SERVER	0
COM_CREATE_TABLE	0
COM_CREATE_TRIGGER	0
COM_CREATE_UDF	0
COM_CREATE_USER	0
COM_CREATE_VIEW	0
COM_DEALLOC_SQL	0
COM_DELETE	51113
COM_DELETE_MULTI	0
COM_DO	0
COM_DROP_DB	2
COM_DROP_EVENT	0
COM_DROP_FUNCTION	0
COM_DROP_INDEX	0
COM_DROP_PROCEDURE	0
COM_DROP_SERVER	0
COM_DROP_TABLE	0
COM_DROP_TRIGGER	0
COM_DROP_USER	0
COM_DROP_VIEW	0
COM_EMPTY_QUERY	0
COM_EXECUTE_SQL	0
COM_FLUSH	5
COM_GET_DIAGNOSTICS	0
COM_GRANT	2
COM_HA_CLOSE	0
COM_HA_OPEN	0
COM_HA_READ	0
COM_HELP	0
COM_INSERT	664910
COM_INSERT_SELECT	0
COM_INSTALL_PLUGIN	0
COM_KILL	0
COM_LOAD	0
COM_LOCK_TABLES	0
COM_OPTIMIZE	0
COM_PRELOAD_KEYS	0
COM_PREPARE_SQL	0
COM_PURGE	0
COM_PURGE_BEFORE_DATE	0
COM_RELEASE_SAVEPOINT	0
COM_RENAME_TABLE	0
COM_RENAME_USER	0
COM_REPAIR	0
COM_REPLACE	0
COM_REPLACE_SELECT	0
COM_RESET	0
COM_RESIGNAL	0
COM_REVOKE	0
COM_REVOKE_ALL	0
COM_ROLLBACK	460
COM_ROLLBACK_TO_SAVEPOINT	0
COM_SAVEPOINT	0
COM_SELECT	2590393
COM_SET_OPTION	386
COM_SIGNAL	0
COM_SHOW_BINLOG_EVENTS	0
COM_SHOW_BINLOGS	0
COM_SHOW_CHARSETS	0
COM_SHOW_COLLATIONS	0
COM_SHOW_CREATE_DB	0
COM_SHOW_CREATE_EVENT	0
COM_SHOW_CREATE_FUNC	0
COM_SHOW_CREATE_PROC	0
COM_SHOW_CREATE_TABLE	0
COM_SHOW_CREATE_TRIGGER	0
COM_SHOW_DATABASES	13
COM_SHOW_ENGINE_LOGS	0
COM_SHOW_ENGINE_MUTEX	0
COM_SHOW_ENGINE_STATUS	3
COM_SHOW_EVENTS	0
COM_SHOW_ERRORS	0
COM_SHOW_FIELDS	177
COM_SHOW_FUNCTION_CODE	0
COM_SHOW_FUNCTION_STATUS	0
COM_SHOW_GRANTS	5
COM_SHOW_KEYS	0
COM_SHOW_MASTER_STATUS	21
COM_SHOW_OPEN_TABLES	0
COM_SHOW_PLUGINS	0
COM_SHOW_PRIVILEGES	0
COM_SHOW_PROCEDURE_CODE	0
COM_SHOW_PROCEDURE_STATUS	0
COM_SHOW_PROCESSLIST	0
COM_SHOW_PROFILE	0
COM_SHOW_PROFILES	0
COM_SHOW_RELAYLOG_EVENTS	0
COM_SHOW_SLAVE_HOSTS	2
COM_SHOW_SLAVE_STATUS	2
COM_SHOW_STATUS	0
COM_SHOW_STORAGE_ENGINES	0
COM_SHOW_TABLE_STATUS	0
COM_SHOW_TABLES	8
COM_SHOW_TRIGGERS	0
COM_SHOW_VARIABLES	45
COM_SHOW_WARNINGS	0
COM_SLAVE_START	0
COM_SLAVE_STOP	1
COM_STMT_CLOSE	6720
COM_STMT_EXECUTE	4151495
COM_STMT_FETCH	0
COM_STMT_PREPARE	11200
COM_STMT_REPREPARE	0
COM_STMT_RESET	0
COM_STMT_SEND_LONG_DATA	0
COM_TRUNCATE	0
COM_UNINSTALL_PLUGIN	0
COM_UNLOCK_TABLES	4
COM_UPDATE	869491
COM_UPDATE_MULTI	0
COM_XA_COMMIT	0
COM_XA_END	0
COM_XA_PREPARE	0
COM_XA_RECOVER	0
COM_XA_ROLLBACK	0
COM_XA_START	0
COMPRESSION	OFF
CONNECTION_ERRORS_ACCEPT	0
CONNECTION_ERRORS_INTERNAL	0
CONNECTION_ERRORS_MAX_CONNECTIONS	0
CONNECTION_ERRORS_PEER_ADDRESS	0
CONNECTION_ERRORS_SELECT	0
CONNECTION_ERRORS_TCPWRAP	0
CONNECTIONS	12421
CREATED_TMP_DISK_TABLES	62
CREATED_TMP_FILES	5
CREATED_TMP_TABLES	17630
DELAYED_ERRORS	0
DELAYED_INSERT_THREADS	0
DELAYED_WRITES	0
FLUSH_COMMANDS	6
HANDLER_COMMIT	6053131
HANDLER_DELETE	51063
HANDLER_DISCOVER	0
HANDLER_EXTERNAL_LOCK	8415795
HANDLER_MRR_INIT	0
HANDLER_PREPARE	3476842
HANDLER_READ_FIRST	7
HANDLER_READ_KEY	3542948
HANDLER_READ_LAST	0
HANDLER_READ_NEXT	2310200
HANDLER_READ_PREV	0
HANDLER_READ_RND	0
HANDLER_READ_RND_NEXT	3270235
HANDLER_ROLLBACK	920
HANDLER_SAVEPOINT	0
HANDLER_SAVEPOINT_ROLLBACK	0
HANDLER_UPDATE	1328934
HANDLER_WRITE	3924029
INNODB_BUFFER_POOL_DUMP_STATUS	not started
INNODB_BUFFER_POOL_LOAD_STATUS	not started
INNODB_BUFFER_POOL_PAGES_DATA	1018
INNODB_BUFFER_POOL_BYTES_DATA	16678912
INNODB_BUFFER_POOL_PAGES_DIRTY	568
INNODB_BUFFER_POOL_BYTES_DIRTY	9306112
INNODB_BUFFER_POOL_PAGES_FLUSHED	3237951
INNODB_BUFFER_POOL_PAGES_FREE	2
INNODB_BUFFER_POOL_PAGES_MISC	4
INNODB_BUFFER_POOL_PAGES_TOTAL	1024
INNODB_BUFFER_POOL_READ_AHEAD_RND	0
INNODB_BUFFER_POOL_READ_AHEAD	0
INNODB_BUFFER_POOL_READ_AHEAD_EVICTED	3561
INNODB_BUFFER_POOL_READ_REQUESTS	62965645
INNODB_BUFFER_POOL_READS	17689383
INNODB_BUFFER_POOL_WAIT_FREE	487074
INNODB_BUFFER_POOL_WRITE_REQUESTS	10396575
INNODB_DATA_FSYNCS	950804
INNODB_DATA_PENDING_FSYNCS	1
INNODB_DATA_PENDING_READS	0
INNODB_DATA_PENDING_WRITES	0
INNODB_DATA_READ	298017017856
INNODB_DATA_READS	18154331
INNODB_DATA_WRITES	4210383
INNODB_DATA_WRITTEN	122826121216
INNODB_DBLWR_PAGES_WRITTEN	3725028
INNODB_DBLWR_WRITES	523062
INNODB_HAVE_ATOMIC_BUILTINS	ON
INNODB_LOG_WAITS	0
INNODB_LOG_WRITE_REQUESTS	1900440
INNODB_LOG_WRITES	138409
INNODB_OS_LOG_FSYNCS	139399
INNODB_OS_LOG_PENDING_FSYNCS	0
INNODB_OS_LOG_PENDING_WRITES	0
INNODB_OS_LOG_WRITTEN	765071872
INNODB_PAGE_SIZE	16384
INNODB_PAGES_CREATED	20981
INNODB_PAGES_READ	18189400
INNODB_PAGES_WRITTEN	3725027
INNODB_ROW_LOCK_CURRENT_WAITS	0
INNODB_ROW_LOCK_TIME	3661883
INNODB_ROW_LOCK_TIME_AVG	3313
INNODB_ROW_LOCK_TIME_MAX	35787
INNODB_ROW_LOCK_WAITS	1105
INNODB_ROWS_DELETED	51063
INNODB_ROWS_INSERTED	664840
INNODB_ROWS_READ	5677342
INNODB_ROWS_UPDATED	1328931
INNODB_NUM_OPEN_FILES	17
INNODB_TRUNCATED_STATUS_WRITES	0
INNODB_AVAILABLE_UNDO_LOGS	128
KEY_BLOCKS_NOT_FLUSHED	0
KEY_BLOCKS_UNUSED	6698
KEY_BLOCKS_USED	1
KEY_READ_REQUESTS	5
KEY_READS	2
KEY_WRITE_REQUESTS	1
KEY_WRITES	1
LAST_QUERY_COST	0.000000
LAST_QUERY_PARTIAL_PLANS	0
MAX_USED_CONNECTIONS	131
NOT_FLUSHED_DELAYED_ROWS	0
OPEN_FILES	12
OPEN_STREAMS	0
OPEN_TABLE_DEFINITIONS	11
OPEN_TABLES	640
OPENED_FILES	576
OPENED_TABLE_DEFINITIONS	84
OPENED_TABLES	713
PERFORMANCE_SCHEMA_ACCOUNTS_LOST	0
PERFORMANCE_SCHEMA_COND_CLASSES_LOST	0
PERFORMANCE_SCHEMA_COND_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_DIGEST_LOST	0
PERFORMANCE_SCHEMA_FILE_CLASSES_LOST	0
PERFORMANCE_SCHEMA_FILE_HANDLES_LOST	0
PERFORMANCE_SCHEMA_FILE_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_HOSTS_LOST	0
PERFORMANCE_SCHEMA_LOCKER_LOST	0
PERFORMANCE_SCHEMA_MUTEX_CLASSES_LOST	0
PERFORMANCE_SCHEMA_MUTEX_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_RWLOCK_CLASSES_LOST	0
PERFORMANCE_SCHEMA_RWLOCK_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_SESSION_CONNECT_ATTRS_LOST	0
PERFORMANCE_SCHEMA_SOCKET_CLASSES_LOST	0
PERFORMANCE_SCHEMA_SOCKET_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_STAGE_CLASSES_LOST	0
PERFORMANCE_SCHEMA_STATEMENT_CLASSES_LOST	0
PERFORMANCE_SCHEMA_TABLE_HANDLES_LOST	0
PERFORMANCE_SCHEMA_TABLE_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_THREAD_CLASSES_LOST	0
PERFORMANCE_SCHEMA_THREAD_INSTANCES_LOST	0
PERFORMANCE_SCHEMA_USERS_LOST	0
PREPARED_STMT_COUNT	4480
QCACHE_FREE_BLOCKS	1
QCACHE_FREE_MEMORY	1031360
QCACHE_HITS	0
QCACHE_INSERTS	0
QCACHE_LOWMEM_PRUNES	0
QCACHE_NOT_CACHED	2590125
QCACHE_QUERIES_IN_CACHE	0
QCACHE_TOTAL_BLOCKS	1
QUERIES	4370771
QUESTIONS	4352850
SELECT_FULL_JOIN	0
SELECT_FULL_RANGE_JOIN	0
SELECT_RANGE	5124
SELECT_RANGE_CHECK	0
SELECT_SCAN	12330
SLAVE_HEARTBEAT_PERIOD	1800.000
SLAVE_LAST_HEARTBEAT	
SLAVE_OPEN_TEMP_TABLES	0
SLAVE_RECEIVED_HEARTBEATS	0
SLAVE_RETRIED_TRANSACTIONS	0
SLAVE_RUNNING	OFF
SLOW_LAUNCH_THREADS	0
SLOW_QUERIES	96
SORT_MERGE_PASSES	0
SORT_RANGE	0
SORT_ROWS	0
SORT_SCAN	0
SSL_ACCEPT_RENEGOTIATES	0
SSL_ACCEPTS	0
SSL_CALLBACK_CACHE_HITS	0
SSL_CIPHER	
SSL_CIPHER_LIST	
SSL_CLIENT_CONNECTS	0
SSL_CONNECT_RENEGOTIATES	0
SSL_CTX_VERIFY_DEPTH	0
SSL_CTX_VERIFY_MODE	0
SSL_DEFAULT_TIMEOUT	0
SSL_FINISHED_ACCEPTS	0
SSL_FINISHED_CONNECTS	0
SSL_SERVER_NOT_AFTER	
SSL_SERVER_NOT_BEFORE	
SSL_SESSION_CACHE_HITS	0
SSL_SESSION_CACHE_MISSES	0
SSL_SESSION_CACHE_MODE	NONE
SSL_SESSION_CACHE_OVERFLOWS	0
SSL_SESSION_CACHE_SIZE	0
SSL_SESSION_CACHE_TIMEOUTS	0
SSL_SESSIONS_REUSED	0
SSL_USED_SESSION_CACHE_ENTRIES	0
SSL_VERIFY_DEPTH	0
SSL_VERIFY_MODE	0
SSL_VERSION	
TABLE_LOCKS_IMMEDIATE	4207783
TABLE_LOCKS_WAITED	0
TABLE_OPEN_CACHE_HITS	4219088
TABLE_OPEN_CACHE_MISSES	713
TABLE_OPEN_CACHE_OVERFLOWS	0
TC_LOG_MAX_PAGES_USED	0
TC_LOG_PAGE_SIZE	0
TC_LOG_PAGE_WAITS	0
THREADS_CACHED	0
THREADS_CONNECTED	131
THREADS_CREATED	307
THREADS_RUNNING	131
UPTIME	49401
UPTIME_SINCE_FLUSH_STATUS	49401
ABORTED_CLIENTS	20
ABORTED_CONNECTS	1
BINLOG_CACHE_DISK_USE	0
BINLOG_CACHE_USE	153818
BINLOG_STMT_CACHE_DISK_USE	0
BINLOG_STMT_CACHE_USE	6
BYTES_RECEIVED	185286600
BYTES_SENT	1786412925
COM_ADMIN_COMMANDS	22
COM_ASSIGN_TO_KEYCACHE	0
COM_ALTER_DB	0
COM_ALTER_DB_UPGRADE	0
COM_ALTER_EVENT	0
COM_ALTER_FUNCTION	0
COM_ALTER_PROCEDURE	0
COM_ALTER_SERVER	0
COM_ALTER_TABLE	0
COM_ALTER_TABLESPACE	0
COM_ALTER_USER	0
COM_ANALYZE	0
COM_BEGIN	0
COM_BINLOG	0
COM_CALL_PROCEDURE	0
COM_CHANGE_DB	3
COM_CHANGE_MASTER	1
COM_CHECK	0
COM_CHECKSUM	0
COM_COMMIT	163807
COM_CREATE_DB	2
COM_CREATE_EVENT	0
COM_CREATE_FUNCTION	0
COM_CREATE_INDEX	0
COM_CREATE_PROCEDURE	0
COM_CREATE_SERVER	0
COM_CREATE_TABLE	0
COM_CREATE_TRIGGER	0
COM_CREATE_UDF	0
COM_CREATE_USER	0
COM_CREATE_VIEW	0
COM_DEALLOC_SQL	0
COM_DELETE	51218
COM_DELETE_MULTI	0
COM_DO	0
COM_DROP_DB	2
COM_DROP_EVENT	0
COM_DROP_FUNCTION	0
COM_DROP_INDEX	0
COM_DROP_PROCEDURE	0
COM_DROP_SERVER	0
COM_DROP_TABLE	0
COM_DROP_TRIGGER	0
COM_DROP_USER	0
COM_DROP_VIEW	0
COM_EMPTY_QUERY	0
COM_EXECUTE_SQL	0
COM_FLUSH	5
COM_GET_DIAGNOSTICS	0
COM_GRANT	2
COM_HA_CLOSE	0
COM_HA_OPEN	0
COM_HA_READ	0
COM_HELP	0
COM_INSERT	666115
COM_INSERT_SELECT	0
COM_INSTALL_PLUGIN	0
COM_KILL	0
COM_LOAD	0
COM_LOCK_TABLES	0
COM_OPTIMIZE	0
COM_PRELOAD_KEYS	0
COM_PREPARE_SQL	0
COM_PURGE	0
COM_PURGE_BEFORE_DATE	0
COM_RELEASE_SAVEPOINT	0
COM_RENAME_TABLE	0
COM_RENAME_USER	0
COM_REPAIR	0
COM_REPLACE	0
COM_REPLACE_SELECT	0
COM_RESET	0
COM_RESIGNAL	0
COM_REVOKE	0
COM_REVOKE_ALL	0
COM_ROLLBACK	460
COM_ROLLBACK_TO_SAVEPOINT	0
COM_SAVEPOINT	0
COM_SELECT	2595386
COM_SET_OPTION	386
COM_SIGNAL	0
COM_SHOW_BINLOG_EVENTS	0
COM_SHOW_BINLOGS	0
COM_SHOW_CHARSETS	0
COM_SHOW_COLLATIONS	0
COM_SHOW_CREATE_DB	0
COM_SHOW_CREATE_EVENT	0
COM_SHOW_CREATE_FUNC	0
COM_SHOW_CREATE_PROC	0
COM_SHOW_CREATE_TABLE	0
COM_SHOW_CREATE_TRIGGER	0
COM_SHOW_DATABASES	13
COM_SHOW_ENGINE_LOGS	0
COM_SHOW_ENGINE_MUTEX	0
COM_SHOW_ENGINE_STATUS	3
COM_SHOW_EVENTS	0
COM_SHOW_ERRORS	0
COM_SHOW_FIELDS	177
COM_SHOW_FUNCTION_CODE	0
COM_SHOW_FUNCTION_STATUS	0
COM_SHOW_GRANTS	5
COM_SHOW_KEYS	0
COM_SHOW_MASTER_STATUS	21
COM_SHOW_OPEN_TABLES	0
COM_SHOW_PLUGINS	0
COM_SHOW_PRIVILEGES	0
COM_SHOW_PROCEDURE_CODE	0
COM_SHOW_PROCEDURE_STATUS	0
COM_SHOW_PROCESSLIST	0
COM_SHOW_PROFILE	0
COM_SHOW_PROFILES	0
COM_SHOW_RELAYLOG_EVENTS	0
COM_SHOW_SLAVE_HOSTS	2
COM_SHOW_SLAVE_STATUS	2
COM_SHOW_STATUS	0
COM_SHOW_STORAGE_ENGINES	0
COM_SHOW_TABLE_STATUS	0
COM_SHOW_TABLES	8
COM_SHOW_TRIGGERS	0
COM_SHOW_VARIABLES	45
COM_SHOW_WARNINGS	0
COM_SLAVE_START	0
COM_SLAVE_STOP	1
COM_STMT_CLOSE	6720
COM_STMT_EXECUTE	4159430
COM_STMT_FETCH	0
COM_STMT_PREPARE	11200
COM_STMT_REPREPARE	0
COM_STMT_RESET	0
COM_STMT_SEND_LONG_DATA	0
COM_TRUNCATE	0
COM_UNINSTALL_PLUGIN	0
COM_UNLOCK_TABLES	4
COM_UPDATE	871129
COM_UPDATE_MULTI	0
COM_XA_COMMIT	0
